node_id,word,definition,cluster,x,y,z,ERROR SYMPTOMS,TROUBLESHOOTING,PRIMARY CATEGORY,SUB CATEGORY,CORE,CORE 1: DOMAIN,CORE 2: DOMAIN
W1549,Network printers,,74,0.7022148095435822,0.1592248659564333,0.6939321316374006,"The printer is “Offline” on all client machines, even though the hardware status light is green.","Print a configuration page from the printer to verify its IP address, then “Ping” the printer’s IP from a computer; if the ping fails, troubleshoot the physical network connection (switch port or wireless signal) or verify the static IP assignment.",Hardware,Printing and Imaging,CORE 1,HARDWARE,
W1599,"Networks: Local resources, troubleshooting",,74,0.7284179489698118,0.13023002534164624,0.6726421278199328,Unable to access a local print server or a shared NAS (Network Attached Storage) device.,"Confirm the host and the resource are on the same subnet, check that the firewall is not blocking local traffic, and attempt to access the resource by its IP address rather than its name to rule out DNS issues.",Networking,Network Troubleshooting,CORE 1,NETWORKING,
W1614,"Networks: Printers/multifunction devices, sharing",,74,0.7196277963687486,0.17659662912908364,0.6715277099820259,"Users cannot find the printer on the network, or they receive “Printer Offline” errors despite the printer being powered on.","Ensure the printer is connected to the network; verify that the “Print Spooler” service is running on the host server; re-map the network printer on the client device using the correct path (e.g., \\ServerName\PrinterName).",Networking,Network Services,CORE 1,NETWORKING,
W1919,Print servers,,74,0.703908740463801,0.1368357914338114,0.6969852590129492,"Users unable to print, or print jobs stuck indefinitely in the queue on multiple client machines.","Check the print server's spooler service status, ensure the server has network connectivity to the printer, verify that the correct printer drivers are installed, and clear any jammed or corrupted print jobs from the print queue.",Hardware,Printers and Multifunction Devices,CORE 1,Hardware,
W1926,Printers/multifunction devices: Connectivity,,74,0.7378732692187453,0.14710433553183094,0.6587134073633083,"The computer cannot see the printer, or the printer goes ""offline"" intermittently.","Check physical cabling, verify the printer has a valid IP (Internet Protocol) address if on a network, ensure wireless signal strength is adequate, and check firewall settings on the workstation.",Hardware,Printers and Multifunction Devices,CORE 1,Hardware,
W1935,Printers/multifunction devices: Local printers,,74,0.7026434202482467,0.17481816309985526,0.6897324364072188,Other users on the network cannot print to the machine.,"Enable ""Printer Sharing"" in the printer properties, verify that the workstation is currently on and the printer is set as a shared resource with proper permissions granted to users.",Hardware,Printers and Multifunction Devices,CORE 1,Hardware,
W1937,Printers/multifunction devices: Network printers,,74,0.7197359777714515,0.12106590851442112,0.6836103920340522,"IP address conflicts, connection timeouts, or authentication errors.","Ping the printer’s IP address to check network availability, confirm the print server is reachable, and check for network-wide driver issues.",Hardware,Printers and Multifunction Devices,CORE 1,Hardware,
W1945,Printers/multifunction devices: Sharing,,74,0.7315256498009046,0.17341914323918622,0.6593906463103271,Other users cannot see the shared printer on the network.,"Verify ""File and Printer Sharing"" is enabled in ""Network and Sharing Center,"" right-click the printer in ""Devices and Printers,"" and select ""Sharing"" to enable the shared resource.",Hardware,Printers and Multifunction Devices,CORE 1,Hardware,
W2325,Servers: Print servers,,74,0.6950667982777418,0.15118618871636288,0.7028690363597968,"Print jobs are stuck in the queue, printers appear 'Offline,' or users receive driver-related errors.","Restart the “Print Spooler” service using the command “net stop spooler” followed by “net start spooler”, and verify that the printer driver is correctly installed on the server.",Networking,Network Services,CORE 1,NETWORKING,
W2367,Sharing: Printers/multifunction devices,,74,0.7379241299624715,0.1290743678236019,0.6624256833714006,"Only the primary physical workstation directly wired to the printer can render documentation sheets, while all secondary office terminals report an ""Unavailable Network Printer Node"" message thread.","Navigate to the Windows “Settings” menu, select “Devices > Printers & scanners”, choose the target printing hardware item, select “Manage”, click “Printer properties”, switch to the “Sharing” configuration tab, check the box labeled “Share this printer”, enter a clear network share nomenclature string name, and apply changes.",Hardware,Peripheral Devices,CORE 1,HARDWARE,
W102,Airplane mode,,75,0.3694702667777208,0.9235037037128924,-0.10311465073290998,"A smartphone, tablet, or slim laptop suddenly shows an airplane icon in the status bar and is completely unable to make phone calls, browse the web, or connect to nearby wireless accessories.",Swipe down to open the mobile device notification pane or quick settings menu; look for the illuminated airplane icon and tap it once to turn off Airplane Mode; wait a few seconds for the device radios to reconnect to local cellular towers and Wi-Fi networks.,Mobile Devices and Mobile Hardware,Mobile Device Configuration,CORE 1,MOBILE DEVICES,
W138,Applications: MAM,,75,0.35783349155125593,0.9273586606908418,-0.10936684491163329,"Users are unable to copy data out of a corporate Outlook email and paste it into a personal text messaging app, or corporate data files remain accessible after an employee leaves the company.",Log into the organization's Mobile Device Management (MDM) portal (such as Microsoft Intune); adjust the MAM security policy definitions to configure application sandboxing rules; issue a selective remote wipe command to delete only the corporate data container while leaving the user's personal photos and apps intact.,Network Security & Access Control,Mobile Device Protection,CORE 2,,SECURITY
W195,Automobile synchronization,,75,0.3658779148526535,0.9261835243854296,-0.09119994835557045,"The vehicle's dashboard screen displays connection errors, contacts or media files fail to synchronize, or audio streams drop out intermittently while driving.","Access your smartphone settings menu, open the Bluetooth properties pane, locate the vehicle profile entry, and select an instruction to “Forget Device”; clear out old phone links inside the vehicle's media display options, and restart the pairing process from scratch to establish a clean data link.",Mobile Devices and Mobile Hardware,Mobile Device Connectivity,CORE 1,MOBILE DEVICES,
W484,Connectivity: MAM,,75,0.37206127357781665,0.9211400007163737,-0.11433069484566365,Corporate apps failing to launch or blocking access to sensitive data.,"Check if the device is still enrolled in the MDM system, and ensure that the app is authorized and updated.",Hardware,Mobile Devices,CORE 1,HARDWARE,
